# Date	2015-11-28-17:25
# Type	Delay Scan
# Bot	-200 mV
# Ov	0 mV
# IR	0 mV
# DL-Pro	365857.6 GHz
# DL-100	365841.6 GHz
# MW	On
# mwf	15933.0 MHz
# Attn	35 dB
i	step	norm	norm bkgnd	signal	signal bkgnd
263	52800	0.227203	0.00331245	0.0648875	-0.0162436	
264	53000	0.254134	0.00331245	0.0575873	-0.0162436	
265	53200	0.243677	0.00331245	0.0547264	-0.0162436	
266	53400	0.223388	0.00331245	0.058245	-0.0162436	
267	53600	0.230195	0.00331245	0.0490046	-0.0162436	
268	53800	0.226479	0.00331245	0.0513394	-0.0162436	
269	54000	0.215956	0.00331245	0.0475577	-0.0162436	
270	54200	0.222697	0.00331245	0.0561075	-0.0162436	
271	54400	0.223585	0.00331245	0.0615991	-0.0162436	
272	54600	0.233352	0.00331245	0.045782	-0.0162436	
273	54800	0.241211	0.00331245	0.0589355	-0.0162436	
274	55000	0.224473	0.00331245	0.0563048	-0.0162436	
275	55200	0.229504	0.00331245	0.0484456	-0.0162436	
276	55400	0.238186	0.00331245	0.0568639	-0.0162436	
277	55600	0.232036	0.00331245	0.0580806	-0.0162436	
278	55800	0.23082	0.00331245	0.0473604	-0.0162436	
279	56000	0.230524	0.00331245	0.0516682	-0.0162436	
280	56200	0.216976	0.00331245	0.0517997	-0.0162436	
281	56400	0.230129	0.00331245	0.0623883	-0.0162436	
282	56600	0.214016	0.00331245	0.055976	-0.0162436	
283	56800	0.233187	0.00331245	0.0594946	-0.0162436	
284	57000	0.225065	0.00331245	0.0569625	-0.0162436	
285	57200	0.238087	0.00331245	0.0538385	-0.0162436	
286	57400	0.244039	0.00331245	0.0566994	-0.0162436	
287	57600	0.233516	0.00331245	0.0563377	-0.0162436	
288	57800	0.24177	0.00331245	0.0478865	-0.0162436	
289	58000	0.240816	0.00331245	0.0520299	-0.0162436	
290	58200	0.224736	0.00331245	0.0438089	-0.0162436	
291	58400	0.209314	0.00331245	0.0518326	-0.0162436	
292	58600	0.207933	0.00331245	0.0457162	-0.0162436	
293	58800	0.212339	0.00331245	0.0453874	-0.0162436	
294	59000	0.234963	0.00331245	0.0565679	-0.0162436	
295	59200	0.205894	0.00331245	0.0574886	-0.0162436	
296	59400	0.217173	0.00331245	0.0463739	-0.0162436	
297	59600	0.226413	0.00331245	0.0537399	-0.0162436	
298	59800	0.235095	0.00331245	0.0497609	-0.0162436	
299	60000	0.22421	0.00331245	0.0406192	-0.0162436	
300	60200	0.230721	0.00331245	0.0390408	-0.0162436	
301	60400	0.208327	0.00331245	0.0396327	-0.0162436	
302	60600	0.222138	0.00331245	0.0416057	-0.0162436	
303	60800	0.211451	0.00331245	0.0506159	-0.0162436	
304	61000	0.205203	0.00331245	0.0429211	-0.0162436	
305	61200	0.212273	0.00331245	0.0402904	-0.0162436	
306	61400	0.212339	0.00331245	0.0460779	-0.0162436	
307	61600	0.218784	0.00331245	0.0501555	-0.0162436	
308	61800	0.233286	0.00331245	0.0455189	-0.0162436	
309	62000	0.23105	0.00331245	0.0439734	-0.0162436	
310	62200	0.219245	0.00331245	0.0434472	-0.0162436	
311	62400	0.216318	0.00331245	0.0478865	-0.0162436	
312	62600	0.217863	0.00331245	0.0429211	-0.0162436	
313	62800	0.21497	0.00331245	0.0464397	-0.0162436	
314	63000	0.2225	0.00331245	0.0322009	-0.0162436	
315	63200	0.205927	0.00331245	0.0442364	-0.0162436	
316	63400	0.214641	0.00331245	0.0378241	-0.0162436	
317	63600	0.215101	0.00331245	0.034733	-0.0162436	
318	63800	0.221777	0.00331245	0.035851	-0.0162436	
319	64000	0.218291	0.00331245	0.0320694	-0.0162436	
320	64200	0.222007	0.00331245	0.0375281	-0.0162436	
321	64400	0.225164	0.00331245	0.0392381	-0.0162436	
322	64600	0.221777	0.00331245	0.0422305	-0.0162436	
323	64800	0.207965	0.00331245	0.0276301	-0.0162436	
324	65000	0.211188	0.00331245	0.0352591	-0.0162436	
325	65200	0.198298	0.00331245	0.0340096	-0.0162436	
326	65400	0.202605	0.00331245	0.0413427	-0.0162436	
327	65600	0.220363	0.00331245	0.0359826	-0.0162436	
328	65800	0.202211	0.00331245	0.0408165	-0.0162436	
329	66000	0.213391	0.00331245	0.0384489	-0.0162436	
330	66200	0.226249	0.00331245	0.035588	-0.0162436	
331	66400	0.23151	0.00331245	0.0340096	-0.0162436	
332	66600	0.243447	0.00331245	0.0359826	-0.0162436	
333	66800	0.201224	0.00331245	0.03983	-0.0162436	
334	67000	0.206617	0.00331245	0.0368376	-0.0162436	
335	67200	0.212799	0.00331245	0.0385804	-0.0162436	
336	67400	0.19958	0.00331245	0.0348645	-0.0162436	
337	67600	0.195634	0.00331245	0.0314775	-0.0162436	
338	67800	0.224243	0.00331245	0.0321023	-0.0162436	
339	68000	0.226249	0.00331245	0.042954	-0.0162436	
340	68200	0.22592	0.00331245	0.0351276	-0.0162436	
341	68400	0.225986	0.00331245	0.0369033	-0.0162436	
342	68600	0.218225	0.00331245	0.0415071	-0.0162436	
343	68800	0.225657	0.00331245	0.0352263	-0.0162436	
344	69000	0.224966	0.00331245	0.0337136	-0.0162436	
345	69200	0.209182	0.00331245	0.0391723	-0.0162436	
346	69400	0.224966	0.00331245	0.0365745	-0.0162436	
347	69600	0.212898	0.00331245	0.0378898	-0.0162436	
348	69800	0.231609	0.00331245	0.0351605	-0.0162436	
349	70000	0.220396	0.00331245	0.0335163	-0.0162436	
350	70200	0.218423	0.00331245	0.0383173	-0.0162436	
351	70400	0.225525	0.00331245	0.0417044	-0.0162436	
352	70600	0.244499	0.00331245	0.0328257	-0.0162436	
353	70800	0.225657	0.00331245	0.0410796	-0.0162436	
354	71000	0.245749	0.00331245	0.035292	-0.0162436	
355	71200	0.231905	0.00331245	0.0317406	-0.0162436	
356	71400	0.232464	0.00331245	0.0397971	-0.0162436	
357	71600	0.240126	0.00331245	0.0353578	-0.0162436	
358	71800	0.21589	0.00331245	0.0412769	-0.0162436	
359	72000	0.227104	0.00331245	0.0333848	-0.0162436	
360	72200	0.230425	0.00331245	0.0261174	-0.0162436	
361	72400	0.22888	0.00331245	0.0462095	-0.0162436	
362	72600	0.228386	0.00331245	0.0368704	-0.0162436	
363	72800	0.228551	0.00331245	0.042954	-0.0162436	
364	73000	0.227104	0.00331245	0.0460779	-0.0162436	
365	73200	0.237462	0.00331245	0.0383502	-0.0162436	
366	73400	0.227104	0.00331245	0.0364101	-0.0162436	
367	73600	0.235292	0.00331245	0.0449928	-0.0162436	
368	73800	0.22102	0.00331245	0.0422305	-0.0162436	
369	74000	0.227827	0.00331245	0.0422305	-0.0162436	
370	74200	0.222829	0.00331245	0.035029	-0.0162436	
371	74400	0.239797	0.00331245	0.0357853	-0.0162436	
372	74600	0.212076	0.00331245	0.0459464	-0.0162436	
373	74800	0.240718	0.00331245	0.0406192	-0.0162436	
374	75000	0.230787	0.00331245	0.0368376	-0.0162436	
375	75200	0.245256	0.00331245	0.0364758	-0.0162436	
376	75400	0.223815	0.00331245	0.0376268	-0.0162436	
377	75600	0.219804	0.00331245	0.0328586	-0.0162436	
378	75800	0.24713	0.00331245	0.0427567	-0.0162436	
379	76000	0.207439	0.00331245	0.038416	-0.0162436	
380	76200	0.237429	0.00331245	0.0478865	-0.0162436	
381	76400	0.215858	0.00331245	0.0521943	-0.0162436	
382	76600	0.232234	0.00331245	0.0434801	-0.0162436	
383	76800	0.24108	0.00331245	0.0436116	-0.0162436	
384	77000	0.225723	0.00331245	0.0409481	-0.0162436	
385	77200	0.23595	0.00331245	0.0558444	-0.0162436	
386	77400	0.219968	0.00331245	0.0445982	-0.0162436	
387	77600	0.231346	0.00331245	0.042099	-0.0162436	
388	77800	0.234338	0.00331245	0.0416057	-0.0162436	
389	78000	0.238515	0.00331245	0.0533782	-0.0162436	
390	78200	0.235522	0.00331245	0.0551539	-0.0162436	
391	78400	0.23687	0.00331245	0.0462095	-0.0162436	
392	78600	0.235522	0.00331245	0.0399615	-0.0162436	
393	78800	0.216351	0.00331245	0.0358839	-0.0162436	
394	79000	0.229077	0.00331245	0.0419017	-0.0162436	
395	79200	0.241606	0.00331245	0.0498925	-0.0162436	
396	79400	0.238383	0.00331245	0.0427238	-0.0162436	
397	79600	0.242625	0.00331245	0.0491033	-0.0162436	
398	79800	0.227729	0.00331245	0.0322667	-0.0162436	
399	80000	0.215364	0.00432856	0.0499582	-0.0159641	
