# Date	2015-11-30-02:55
# Type	Delay Scan
# Ov	100 mV
# IR	-100 mV
# Bot	-40 mV
# DL-Pro	365857.6 GHz
# DL-100	365841.6 GHz
# MW	On
# mwf	15932.0 MHz
# Attn	35 dB
i	step	norm	norm bkgnd	signal	signal bkgnd
151	49600	0.262355	0.00552554	0.0739964	-0.0137411	
152	49400	0.261566	0.00552554	0.081461	-0.0137411	
153	49200	0.257587	0.00552554	0.084848	-0.0137411	
154	49000	0.248314	0.00552554	0.0761996	-0.0137411	
155	48800	0.244532	0.00552554	0.0976728	-0.0137411	
156	48600	0.249662	0.00552554	0.0945488	-0.0137411	
157	48400	0.253411	0.00552554	0.0865251	-0.0137411	
158	48200	0.2737	0.00552554	0.0926744	-0.0137411	
159	48000	0.25157	0.00552554	0.078633	-0.0137411	
160	47800	0.247887	0.00552554	0.0878734	-0.0137411	
161	47600	0.268998	0.00552554	0.0826448	-0.0137411	
162	47400	0.258607	0.00552554	0.0999089	-0.0137411	
163	47200	0.249695	0.00552554	0.0882351	-0.0137411	
164	47000	0.236607	0.00552554	0.0960286	-0.0137411	
165	46800	0.270642	0.00552554	0.0903725	-0.0137411	
166	46600	0.254989	0.00552554	0.0954695	-0.0137411	
167	46400	0.259396	0.00552554	0.0885968	-0.0137411	
168	46200	0.237265	0.00552554	0.0905041	-0.0137411	
169	46000	0.272122	0.00552554	0.0899779	-0.0137411	
170	45800	0.264131	0.00552554	0.0730756	-0.0137411	
171	45600	0.274851	0.00552554	0.085999	-0.0137411	
172	45400	0.281395	0.00552554	0.0806389	-0.0137411	
173	45200	0.266433	0.00552554	0.088268	-0.0137411	
174	45000	0.268307	0.00552554	0.0901423	-0.0137411	
175	44800	0.254529	0.00552554	0.0927731	-0.0137411	
176	44600	0.263112	0.00552554	0.101915	-0.0137411	
177	44400	0.250517	0.00552554	0.0839931	-0.0137411	
178	44200	0.264361	0.00552554	0.081757	-0.0137411	
179	44000	0.270905	0.00552554	0.100599	-0.0137411	
180	43800	0.259856	0.00552554	0.0937267	-0.0137411	
181	43600	0.290406	0.00552554	0.094779	-0.0137411	
182	43400	0.268505	0.00552554	0.0899122	-0.0137411	
183	43200	0.261533	0.00552554	0.0952393	-0.0137411	
184	43000	0.267485	0.00552554	0.0943186	-0.0137411	
185	42800	0.27278	0.00552554	0.09251	-0.0137411	
186	42600	0.276364	0.00552554	0.102342	-0.0137411	
187	42400	0.270609	0.00552554	0.088827	-0.0137411	
188	42200	0.267979	0.00552554	0.0863607	-0.0137411	
189	42000	0.256667	0.00552554	0.091951	-0.0137411	
190	41800	0.262421	0.00552554	0.101422	-0.0137411	
191	41600	0.263243	0.00552554	0.0921154	-0.0137411	
192	41400	0.277548	0.00552554	0.0774492	-0.0137411	
193	41200	0.267288	0.00552554	0.0870184	-0.0137411	
194	41000	0.260876	0.00552554	0.0836313	-0.0137411	
